time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
4.703135423615743882e+00,1.219571732599084468e+00,-1.729549048866514671e-02,-3.495411486861837447e-01,9.984886278157310002e-01,2.056116795506915673e-01,-1.825549689549248900e+00,-5.546533654280860759e-02,-1.138993192304440294e+00,1.130289675399122729e+00,1.200099188828535279e+00,1.888880261581858733e+00,-1.197190855001353915e+00,-2.926085426433447267e+00,-4.665656234507124522e-01,3.815690215595636814e-01,-4.632159410619685502e+00,-1.178750959092055961e+00,5.166516198957178396e-01
4.709806537691794581e+00,1.219136561820953535e+00,-2.490403081962457715e-02,-3.419926567092672065e-01,1.006391139255157441e+00,2.181861099129192294e-01,-1.833524233573999185e+00,-7.500524912971540115e-02,-1.142017878122321806e+00,1.132704719938863569e+00,1.169012255888446594e+00,1.880892553737832484e+00,-1.193494202201095700e+00,-2.931829238714980690e+00,-4.401946258314382021e-01,3.424458679839285091e-01,-4.687458545159144840e+00,-1.215992495646965654e+00,5.915184896130525338e-01
4.716477651767845281e+00,1.218570916983667596e+00,-3.253216057934899680e-02,-3.344289249295001598e-01,1.014085046626651554e+00,2.307064234146967985e-01,-1.841472454773859235e+00,-9.458044781946461921e-02,-1.144865836665246661e+00,1.134858470289181076e+00,1.137561331041477164e+00,1.872655841373037866e+00,-1.189299863835266535e+00,-2.936663171897158975e+00,-4.135840443643686859e-01,3.032345698912526366e-01,-4.741281071905593336e+00,-1.253400818387847782e+00,6.658531552305007040e-01
4.723148765843895980e+00,1.217874582981215426e+00,-4.017869552493422147e-02,-3.268516983627195449e-01,1.021567954693584523e+00,2.431709552830697563e-01,-1.849391045078434770e+00,-1.141848425317162352e-01,-1.147535494886341656e+00,1.136750369418470852e+00,1.105756326649316001e+00,1.864169046041324496e+00,-1.184611482093675061e+00,-2.940581238767725480e+00,-3.867414574796670390e-01,2.639444246783680947e-01,-4.793608562615091273e+00,-1.290965634201132861e+00,7.396281283422290187e-01
4.729819879919946679e+00,1.217047385465726217e+00,-4.784244108858087818e-02,-3.192627255336177305e-01,1.028837534752212290e+00,2.555780337814080871e-01,-1.857276721325019864e+00,-1.338123044628216629e-01,-1.150025330495956233e+00,1.138379922445307724e+00,1.073607276357462448e+00,1.855431158737528952e+00,-1.179432881893319518e+00,-2.943577817849742928e+00,-3.596745032786169971e-01,2.245847671732394968e-01,-4.844423085828383435e+00,-1.328676418400472681e+00,8.128161176437123103e-01
4.736490993995997378e+00,1.216089191097634359e+00,-5.552219271751309554e-02,-3.116637580603129898e-01,1.035891525429670335e+00,2.679259806777884445e-01,-1.865126226473128312e+00,-1.534566685366667294e-01,-1.152333872350036259e+00,1.139746696880141741e+00,1.041124331757674160e+00,1.846441241429991553e+00,-1.173768069525534363e+00,-2.945647656663795022e+00,-3.323908766240807333e-01,1.851649672289466531e-01,-4.893707213863907945e+00,-1.366522418446994180e+00,8.853900403019083765e-01
4.743162108072048078e+00,1.214999907779424460e+00,-6.321673621641327179e-02,-3.040565502373703266e-01,1.042727733459545503e+00,2.802131117235021063e-01,-1.872936330809731320e+00,-1.731117358767365055e-01,-1.154459700819063128e+00,1.140850322850871734e+00,1.008317759004397018e+00,1.837198428567796249e+00,-1.167621231227530476e+00,-2.946785874835360808e+00,-3.048983262238439962e-01,1.456944272982218513e-01,-4.941444029631504975e+00,-1.404492657806617917e+00,9.573230332540125787e-01
4.749833222148098777e+00,1.213779484872813397e+00,-7.092484809226079490e-02,-2.964428586173618596e-01,1.049344034434724238e+00,2.924377371415403659e-01,-1.880703833144728776e+00,-1.927712762984093442e-01,-1.156401448137512000e+00,1.141690493312180088e+00,9.751979353863193811e-01,1.827701928561827671e+00,-1.160996731678799687e+00,-2.946987967045847867e+00,-2.772046517080057892e-01,1.061825799891328859e-01,-4.987617133264180325e+00,-1.442575939943013363e+00,1.028588464430104876e+00
4.756504336224149476e+00,1.212427913399245938e+00,-7.864529590143183591e-02,-2.888244415910914964e-01,1.055738373537224994e+00,3.045981621248642357e-01,-1.888425561996133428e+00,-2.124290308203917177e-01,-1.158157798733796318e+00,1.142266964238500826e+00,9.417753458543212108e-01,1.817951025238738083e+00,-1.153899112422929196e+00,-2.946249805825763346e+00,-2.493177007017041147e-01,6.663888560267694494e-02,-5.032210648565079936e+00,-1.480760852444531483e+00,1.099159943894628233e+00
4.763175450300200175e+00,1.210945226223569815e+00,-8.637683859893954819e-02,-2.812030589665840963e-01,1.061908766244725077e+00,3.166926873442876822e-01,-1.896098376764481230e+00,-2.320787141942763920e-01,-1.159727489540679723e+00,1.142579554800496222e+00,9.080605795070137987e-01,1.807945079266936705e+00,-1.146333090215368333e+00,-2.944567644188639033e+00,-2.212453658943579482e-01,2.707282965293367205e-02,-5.075209229267076516e+00,-1.519035771283503866e+00,1.169011334901997490e+00
